epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,38.3278,1.38056,2.6849,1.59049,0.1134,0.36926,0.17738,0.08734,1.80607,3.6125,1.9924,0.000325926,0.000325926,0.0677333
2,44.7644,1.46634,2.0709,1.63998,0.54169,0.21628,0.24444,0.11637,1.8382,2.82615,1.90372,0.000653326,0.000653326,0.0347274
3,51.1382,1.40183,1.84635,1.6149,0.4365,0.40437,0.35733,0.18082,1.64844,2.2035,1.88339,0.000974726,0.000974726,0.00171547
4,57.4791,1.39497,1.80011,1.60315,0.38792,0.42961,0.34892,0.16752,1.65744,2.10309,1.92528,0.000973,0.000973,0.000973
5,63.8622,1.34739,1.68764,1.57619,0.50768,0.45655,0.46583,0.25745,1.57241,1.89312,1.85147,0.000964,0.000964,0.000964
6,70.5523,1.33014,1.62053,1.54496,0.56719,0.49351,0.49313,0.26862,1.61282,1.9803,1.84748,0.000955,0.000955,0.000955
7,77.0969,1.29234,1.53226,1.53964,0.50258,0.45424,0.48282,0.23058,1.644,2.05476,1.86086,0.000946,0.000946,0.000946
8,83.4681,1.26373,1.50887,1.5056,0.58878,0.49741,0.53113,0.29795,1.54078,1.87012,1.83288,0.000937,0.000937,0.000937
9,89.831,1.24953,1.46542,1.49316,0.64124,0.55511,0.60498,0.35223,1.44696,1.54669,1.68196,0.000928,0.000928,0.000928
10,96.2022,1.19732,1.29702,1.43956,0.51625,0.45678,0.48974,0.28729,1.59755,1.88949,1.87557,0.000919,0.000919,0.000919
11,102.5,1.24024,1.40344,1.46696,0.6873,0.49116,0.57215,0.33311,1.53129,1.66094,1.75843,0.00091,0.00091,0.00091
12,109.363,1.15443,1.28419,1.43188,0.70107,0.55545,0.62886,0.37113,1.42728,1.44681,1.65063,0.000901,0.000901,0.000901
13,115.596,1.18662,1.30903,1.41458,0.67182,0.55975,0.62411,0.37908,1.44521,1.54287,1.70449,0.000892,0.000892,0.000892
14,122.057,1.19558,1.26073,1.43891,0.69446,0.55823,0.61834,0.36309,1.48667,1.60268,1.71095,0.000883,0.000883,0.000883
15,128.327,1.16965,1.26525,1.43473,0.58882,0.53583,0.58055,0.33074,1.49122,1.58314,1.68515,0.000874,0.000874,0.000874
16,134.695,1.14754,1.20722,1.40492,0.71317,0.53073,0.62496,0.36386,1.48095,1.62231,1.77088,0.000865,0.000865,0.000865
17,141.329,1.0762,1.15454,1.36608,0.70237,0.53618,0.63407,0.38413,1.41559,1.48895,1.6395,0.000856,0.000856,0.000856
18,147.614,1.10401,1.20004,1.36108,0.7026,0.57863,0.65422,0.40086,1.38993,1.37989,1.60294,0.000847,0.000847,0.000847
19,153.963,1.09292,1.17742,1.37698,0.71542,0.60724,0.66864,0.39477,1.42671,1.4306,1.68394,0.000838,0.000838,0.000838
20,160.277,1.10443,1.1861,1.36471,0.72007,0.57595,0.66559,0.38915,1.47187,1.44406,1.71299,0.000829,0.000829,0.000829
21,166.741,1.09352,1.15865,1.34941,0.73694,0.6132,0.69805,0.43149,1.37012,1.33605,1.57933,0.00082,0.00082,0.00082
22,173.023,1.12532,1.13221,1.39533,0.73323,0.61588,0.68913,0.43079,1.35655,1.30494,1.62596,0.000811,0.000811,0.000811
23,179.781,1.08358,1.10499,1.36693,0.7629,0.61424,0.70918,0.41881,1.4246,1.33518,1.63321,0.000802,0.000802,0.000802
24,186.075,1.09385,1.09885,1.36253,0.74282,0.59138,0.67658,0.42587,1.36934,1.36921,1.56862,0.000793,0.000793,0.000793
25,192.382,1.01417,0.98319,1.29571,0.71135,0.64513,0.70217,0.43119,1.36587,1.30754,1.58072,0.000784,0.000784,0.000784
26,198.656,1.02956,1.03744,1.31707,0.77056,0.63819,0.7148,0.43535,1.31818,1.25368,1.53873,0.000775,0.000775,0.000775
27,205.03,1.02884,1.02034,1.30845,0.76509,0.67295,0.75739,0.47355,1.29588,1.20449,1.51237,0.000766,0.000766,0.000766
28,211.759,1.05177,1.06055,1.31538,0.78601,0.6185,0.72459,0.45996,1.30199,1.25885,1.53138,0.000757,0.000757,0.000757
