epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,23.3947,1.29446,1.32174,1.71592,0.57573,0.38933,0.43914,0.24557,1.90485,2.07217,2.39511,0.000331019,0.000331019,0.0672292
2,38.1612,1.27694,1.29372,1.7084,0.64205,0.42037,0.46633,0.27764,1.71261,1.95335,2.14026,0.000658373,0.000658373,0.0342232
3,53.2644,1.26844,1.2752,1.68402,0.65682,0.41976,0.50609,0.30036,1.70328,1.81393,2.08296,0.000979727,0.000979727,0.00121121
4,67.4274,1.24278,1.24302,1.67026,0.63478,0.41467,0.49262,0.304,1.64178,1.78429,2.04658,0.000973,0.000973,0.000973
5,82.3814,1.24586,1.25105,1.67386,0.65276,0.47662,0.53123,0.30501,1.68726,1.74005,2.12453,0.000964,0.000964,0.000964
6,96.5629,1.22605,1.23848,1.66177,0.64566,0.48894,0.54647,0.33534,1.58141,1.70567,1.99541,0.000955,0.000955,0.000955
7,110.876,1.22262,1.2012,1.64444,0.62979,0.47404,0.52624,0.31874,1.6086,1.66382,2.02244,0.000946,0.000946,0.000946
8,125.806,1.192,1.1878,1.62148,0.63088,0.46842,0.53244,0.31698,1.63709,1.68551,2.07486,0.000937,0.000937,0.000937
9,139.943,1.19348,1.17301,1.61596,0.72972,0.49023,0.5804,0.36067,1.52563,1.57298,1.907,0.000928,0.000928,0.000928
10,154.847,1.1851,1.18084,1.60397,0.72934,0.51434,0.61111,0.37818,1.53021,1.50851,1.90728,0.000919,0.000919,0.000919
11,168.903,1.13859,1.12052,1.57045,0.7523,0.48368,0.58739,0.36143,1.54328,1.57019,1.94439,0.00091,0.00091,0.00091
12,182.881,1.13996,1.10685,1.57702,0.71168,0.47327,0.55389,0.33783,1.58461,1.61395,1.95991,0.000901,0.000901,0.000901
13,197.902,1.16268,1.14662,1.5853,0.69639,0.52202,0.57479,0.36307,1.53505,1.5943,1.91036,0.000892,0.000892,0.000892
14,211.957,1.11629,1.09358,1.55624,0.71196,0.53041,0.59876,0.37308,1.51954,1.55756,1.91125,0.000883,0.000883,0.000883
15,226.628,1.12717,1.08576,1.55909,0.74716,0.53311,0.62078,0.38451,1.50333,1.51211,1.9049,0.000874,0.000874,0.000874
16,240.66,1.10249,1.05374,1.53757,0.6743,0.53254,0.60249,0.36509,1.5393,1.51048,1.9327,0.000865,0.000865,0.000865
