epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,25.746,0.83973,0.65956,1.16592,0.91003,0.75764,0.85148,0.59756,1.10041,0.83184,1.37502,0.000331738,0.000331738,0.0671579
2,50.0916,0.80056,0.59368,1.13156,0.90842,0.82419,0.89668,0.63687,1.06353,0.68137,1.33258,0.000659086,0.000659086,0.0341519
3,75.812,0.80418,0.58918,1.14211,0.92933,0.81411,0.88822,0.62511,1.08504,0.71154,1.35901,0.000980434,0.000980434,0.00113992
4,99.5486,0.80215,0.59102,1.14697,0.91381,0.84016,0.90562,0.63766,1.08401,0.6757,1.36055,0.000973,0.000973,0.000973
5,124.148,0.80395,0.59768,1.14824,0.89929,0.83151,0.88935,0.63176,1.06653,0.6993,1.33688,0.000964,0.000964,0.000964
6,148.366,0.79934,0.59367,1.13729,0.90235,0.81234,0.88756,0.63226,1.0659,0.69677,1.3477,0.000955,0.000955,0.000955
7,173.389,0.81498,0.60347,1.1477,0.90301,0.81691,0.88765,0.62934,1.07025,0.73148,1.34035,0.000946,0.000946,0.000946
8,198.665,0.80613,0.60538,1.14394,0.92795,0.79398,0.8771,0.62222,1.07965,0.72264,1.3588,0.000937,0.000937,0.000937
9,222.541,0.79777,0.58093,1.13432,0.89788,0.82576,0.88749,0.62219,1.08278,0.73726,1.35498,0.000928,0.000928,0.000928
10,247.231,0.80573,0.58314,1.14119,0.9116,0.82374,0.88669,0.63122,1.07597,0.67771,1.36893,0.000919,0.000919,0.000919
11,271.467,0.79504,0.58625,1.13633,0.93642,0.80331,0.89705,0.64932,1.05137,0.66147,1.33157,0.00091,0.00091,0.00091
12,297.083,0.79372,0.57642,1.12778,0.90785,0.83051,0.90129,0.64885,1.04712,0.68568,1.31339,0.000901,0.000901,0.000901
13,321.446,0.79001,0.56798,1.13031,0.88809,0.82182,0.88036,0.62088,1.09327,0.70531,1.37015,0.000892,0.000892,0.000892
14,345.346,0.79168,0.56883,1.13103,0.92016,0.81045,0.88732,0.63829,1.07155,0.68062,1.36029,0.000883,0.000883,0.000883
15,371.31,0.77499,0.55628,1.12416,0.93705,0.81259,0.904,0.64592,1.07587,0.67189,1.35398,0.000874,0.000874,0.000874
