epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,8.54911,1.34376,2.59749,1.55381,0.0034,0.42536,0.11223,0.05785,1.88912,3.89388,2.335,0.000325926,0.000325926,0.0677333
2,14.8711,1.4363,1.98041,1.59896,0.42559,0.25023,0.26442,0.14331,1.81342,2.81779,2.11332,0.000653326,0.000653326,0.0347274
3,20.6718,1.38083,1.78692,1.57628,0.5011,0.41361,0.42111,0.21875,1.75572,2.06276,2.01887,0.000974726,0.000974726,0.00171547
4,26.2599,1.3848,1.71349,1.57473,0.42783,0.41181,0.39995,0.22455,1.66291,2.14394,1.89235,0.000973,0.000973,0.000973
5,32.0952,1.33626,1.62354,1.5343,0.55183,0.34157,0.39002,0.21478,1.70652,2.10507,1.95344,0.000964,0.000964,0.000964
6,37.8114,1.29325,1.54998,1.48952,0.62762,0.47623,0.53811,0.27087,1.7588,1.82296,1.85951,0.000955,0.000955,0.000955
7,43.4371,1.26985,1.52052,1.49725,0.662,0.56662,0.6164,0.35639,1.49102,1.64242,1.72469,0.000946,0.000946,0.000946
8,49.9966,1.23769,1.46439,1.46048,0.66119,0.51396,0.58864,0.34821,1.51764,1.70642,1.74495,0.000937,0.000937,0.000937
9,55.5992,1.23851,1.44106,1.46131,0.6702,0.54898,0.59532,0.3483,1.47482,1.58996,1.66641,0.000928,0.000928,0.000928
10,61.3034,1.19093,1.29562,1.41324,0.5811,0.52358,0.55218,0.30194,1.53197,1.73267,1.71657,0.000919,0.000919,0.000919
11,66.9627,1.20099,1.31438,1.40897,0.67803,0.59387,0.64226,0.37262,1.46725,1.50675,1.69914,0.00091,0.00091,0.00091
12,72.6001,1.1561,1.27195,1.40786,0.68157,0.55929,0.65137,0.39715,1.40915,1.53892,1.66953,0.000901,0.000901,0.000901
13,78.2847,1.17355,1.25143,1.38933,0.65097,0.56072,0.62794,0.38162,1.45734,1.56507,1.68102,0.000892,0.000892,0.000892
14,84.2569,1.15665,1.19765,1.39902,0.78107,0.59879,0.70454,0.42733,1.41966,1.41529,1.60069,0.000883,0.000883,0.000883
15,90.0317,1.12821,1.20789,1.38179,0.76026,0.55747,0.66281,0.38378,1.46006,1.46532,1.66814,0.000874,0.000874,0.000874
16,95.7661,1.12268,1.18939,1.36936,0.64251,0.55015,0.59637,0.35128,1.46709,1.57556,1.65624,0.000865,0.000865,0.000865
17,101.434,1.06295,1.12302,1.32886,0.76136,0.6253,0.70602,0.43874,1.37039,1.32165,1.55318,0.000856,0.000856,0.000856
18,106.969,1.09201,1.14273,1.34251,0.76432,0.60889,0.70213,0.42539,1.37626,1.35041,1.57257,0.000847,0.000847,0.000847
19,112.664,1.06937,1.13471,1.33734,0.76698,0.60933,0.71203,0.44614,1.34759,1.33954,1.54158,0.000838,0.000838,0.000838
20,118.486,1.05944,1.09626,1.2947,0.77707,0.61589,0.70331,0.43608,1.3747,1.34202,1.54821,0.000829,0.000829,0.000829
